,name,age,height,position,foot,date,mv
42203,lumor,22.0,175,Defender - Left-Back,left,2018-01-31,£720Th.
42204,lumor,21.0,175,Defender - Left-Back,left,2017-06-30,£720Th.
42205,lumor,21.0,175,Defender - Left-Back,left,2017-01-26,£450Th.
42206,lumor,20.0,175,Defender - Left-Back,left,2016-02-21,-
42207,lumor,20.0,175,Defender - Left-Back,left,2016-02-18,-
42208,lumor,19.0,175,Defender - Left-Back,left,2015-08-31,-
42209,lumor,19.0,175,Defender - Left-Back,left,2015-06-30,-
42210,lumor,18.0,175,Defender - Left-Back,left,2014-07-01,-
42211,manolo-reina,32.0,186,Goalkeeper,right,2017-07-06,£540Th.
42212,manolo-reina,28.0,186,Goalkeeper,right,2013-07-01,£810Th.
42213,manolo-reina,28.0,186,Goalkeeper,right,2013-01-31,£810Th.
42214,manolo-reina,27.0,186,Goalkeeper,right,2012-07-15,£810Th.
42215,manolo-reina,26.0,186,Goalkeeper,right,2011-07-01,£1.80m
42216,manolo-reina,23.0,186,Goalkeeper,right,2008-01-01,-
42217,manolo-reina,22.0,186,Goalkeeper,right,2007-07-01,-
42218,manolo-reina,19.0,186,Goalkeeper,right,2004-07-01,-
42219,marc-pedraza,33.0,184,Midfielder - Central Midfield,right,2020-08-12,£180Th.
42220,marc-pedraza,30.0,184,Midfielder - Central Midfield,right,2017-07-28,£360Th.
42221,marc-pedraza,26.0,184,Midfielder - Central Midfield,right,2013-07-05,-
42222,marc-pedraza,23.0,184,Midfielder - Central Midfield,right,2010-10-01,-
42223,marc-pedraza,23.0,184,Midfielder - Central Midfield,right,2010-08-01,-
42224,marc-pedraza,22.0,184,Midfielder - Central Midfield,right,2008-12-31,£180Th.
42225,marc-pedraza,21.0,184,Midfielder - Central Midfield,right,2008-08-01,-
42226,marc-pedraza,19.0,184,Midfielder - Central Midfield,right,2006-07-01,-
42227,marc-pedraza,17.0,184,Midfielder - Central Midfield,right,2004-07-01,-
42228,marc-pedraza,15.0,184,Midfielder - Central Midfield,right,2002-07-01,-
42229,martin-valjent,23.0,187,Defender - Centre-Back,right,2019-07-01,£1.35m
42230,martin-valjent,23.0,187,Defender - Centre-Back,right,2019-06-30,£1.35m
42231,martin-valjent,22.0,187,Defender - Centre-Back,right,2018-08-20,£630Th.
42232,martin-valjent,22.0,187,Defender - Centre-Back,right,2018-06-30,£630Th.
42233,martin-valjent,21.0,187,Defender - Centre-Back,right,2017-08-31,£1.08m
42234,martin-valjent,21.0,187,Defender - Centre-Back,right,2017-08-30,£1.08m
42235,martin-valjent,17.0,187,Defender - Centre-Back,right,2013-07-05,-
42236,martin-valjent,16.0,187,Defender - Centre-Back,right,2012-07-01,-
42237,miquel-parera,21.0,182,Goalkeeper,right,2017-07-01,£90Th.
42238,miquel-parera,19.0,182,Goalkeeper,right,2015-07-01,-
42239,pablo-chavarria,32.0,185,Forward - Centre-Forward,right,2020-09-28,£1.08m
42240,pablo-chavarria,31.0,185,Forward - Centre-Forward,right,2019-07-05,£2.25m
42241,pablo-chavarria,28.0,185,Forward - Centre-Forward,right,2016-07-09,£1.13m
42242,pablo-chavarria,25.0,185,Forward - Centre-Forward,right,2013-07-17,£900Th.
42243,pablo-chavarria,25.0,185,Forward - Centre-Forward,right,2013-06-30,£900Th.
42244,pablo-chavarria,24.0,185,Forward - Centre-Forward,right,2012-08-31,£720Th.
42245,pablo-chavarria,24.0,185,Forward - Centre-Forward,right,2012-06-30,£720Th.
42246,pablo-chavarria,23.0,185,Forward - Centre-Forward,right,2011-07-01,£585Th.
42247,pablo-chavarria,23.0,185,Forward - Centre-Forward,right,2011-06-30,£585Th.
42248,pablo-chavarria,23.0,185,Forward - Centre-Forward,right,2011-01-28,£450Th.
42249,pablo-chavarria,22.0,185,Forward - Centre-Forward,right,2010-07-01,£315Th.
42250,pablo-chavarria,20.0,185,Forward - Centre-Forward,right,2008-07-01,-
42251,salva-sevilla,33.0,178,Midfielder - Central Midfield,right,2017-08-28,£450Th.
42252,salva-sevilla,30.0,178,Midfielder - Central Midfield,right,2014-07-01,£1.35m
42253,salva-sevilla,26.0,178,Midfielder - Central Midfield,right,2010-07-01,£1.08m
42254,salva-sevilla,24.0,178,Midfielder - Central Midfield,right,2008-07-01,£720Th.
42255,salva-sevilla,21.0,178,Midfielder - Central Midfield,right,2005-07-01,-
42256,salva-sevilla,20.0,178,Midfielder - Central Midfield,right,2004-07-01,-
42257,salva-sevilla,19.0,178,Midfielder - Central Midfield,right,2003-07-01,-
42258,takefusa-kubo,20.0,173,Forward - Right Winger,left,2021-06-30,£27.00m
42259,takefusa-kubo,19.0,173,Forward - Right Winger,left,2020-08-10,£27.00m
42260,takefusa-kubo,19.0,173,Forward - Right Winger,left,2020-07-20,£12.15m
42261,takefusa-kubo,18.0,173,Forward - Right Winger,left,2019-08-22,£1.80m
42262,takefusa-kubo,18.0,173,Forward - Right Winger,left,2019-07-01,£1.80m
42263,takefusa-kubo,18.0,173,Forward - Right Winger,left,2019-01-31,£450Th.
42264,takefusa-kubo,17.0,173,Forward - Right Winger,left,2018-08-15,£270Th.
42265,takefusa-kubo,16.0,173,Forward - Right Winger,left,2017-11-01,-
42266,takefusa-kubo,14.0,173,Forward - Right Winger,left,2015-05-01,-
42267,takefusa-kubo,10.0,173,Forward - Right Winger,left,2011-01-01,-
42268,xisco-campos,38.0,180,Defender - Centre-Back,right,2020-09-01,£90Th.
42269,xisco-campos,35.0,180,Defender - Centre-Back,right,2017-07-01,£90Th.
42270,xisco-campos,34.0,180,Defender - Centre-Back,right,2016-07-10,£180Th.
42271,xisco-campos,28.0,180,Defender - Centre-Back,right,2010-07-01,£630Th.
42272,xisco-campos,28.0,180,Defender - Centre-Back,right,2010-06-30,£630Th.
42273,xisco-campos,27.0,180,Defender - Centre-Back,right,2009-08-01,£450Th.
42274,xisco-campos,26.0,180,Defender - Centre-Back,right,2008-07-01,-
42275,xisco-campos,25.0,180,Defender - Centre-Back,right,2007-07-01,-
42276,xisco-campos,23.0,180,Defender - Centre-Back,right,2005-07-01,-
42277,xisco-campos,19.0,180,Defender - Centre-Back,right,2001-07-01,-
42278,yannis-salibur,29.0,177,Forward - Right Winger,left,2020-09-28,£1.08m
42279,yannis-salibur,28.0,177,Forward - Right Winger,left,2019-08-22,£3.15m
42280,yannis-salibur,28.0,177,Forward - Right Winger,left,2019-06-30,£3.15m
42281,yannis-salibur,27.0,177,Forward - Right Winger,left,2018-08-31,£4.50m
42282,yannis-salibur,24.0,177,Forward - Right Winger,left,2015-01-01,£900Th.
42283,yannis-salibur,21.0,177,Forward - Right Winger,left,2012-08-06,£270Th.
42284,yannis-salibur,20.0,177,Forward - Right Winger,left,2011-01-14,£90Th.
42285,yannis-salibur,16.0,177,Forward - Right Winger,left,2007-07-01,-
42286,adrian-grbic,24.0,188,Forward - Centre-Forward,both,2020-07-08,£1.80m
42287,adrian-grbic,23.0,188,Forward - Centre-Forward,both,2019-07-01,£540Th.
42288,adrian-grbic,21.0,188,Forward - Centre-Forward,both,2017-07-01,£225Th.
42289,adrian-grbic,20.0,188,Forward - Centre-Forward,both,2016-07-15,£158Th.
42290,adrian-grbic,19.0,188,Forward - Centre-Forward,both,2015-07-01,£135Th.
42291,adrian-grbic,17.0,188,Forward - Centre-Forward,both,2013-07-01,-
42292,adrian-grbic,16.0,188,Forward - Centre-Forward,both,2012-07-01,-
42293,adrian-grbic,13.0,188,Forward - Centre-Forward,both,2009-07-01,-
42294,adrian-grbic,8.0,188,Forward - Centre-Forward,both,2004-01-01,-
42295,aridane-hernandez,28.0,188,Defender - Centre-Back,right,2017-07-17,£540Th.
42296,aridane-hernandez,27.0,188,Defender - Centre-Back,right,2016-07-18,£270Th.
42297,aridane-hernandez,27.0,188,Defender - Centre-Back,right,2016-06-30,-
42298,aridane-hernandez,26.0,188,Defender - Centre-Back,right,2015-07-19,-
42299,aridane-hernandez,26.0,188,Defender - Centre-Back,right,2015-07-06,-
42300,aridane-hernandez,24.0,188,Defender - Centre-Back,right,2012-12-28,-
42301,aridane-hernandez,23.0,188,Defender - Centre-Back,right,2012-07-01,-
42302,aridane-hernandez,22.0,188,Defender - Centre-Back,right,2011-07-01,-
42303,aridane-hernandez,21.0,188,Defender - Centre-Back,right,2010-07-01,-
42304,aridane-hernandez,19.0,188,Defender - Centre-Back,right,2008-07-01,-
42305,aridane-hernandez,18.0,188,Defender - Centre-Back,right,2007-07-01,-
42306,aridane-hernandez,17.0,188,Defender - Centre-Back,right,2006-07-01,-
42307,darko-brasanac,27.0,178,Midfielder - Central Midfield,right,2019-07-22,£1.80m
42308,darko-brasanac,27.0,178,Midfielder - Central Midfield,right,2019-06-30,£1.80m
42309,darko-brasanac,26.0,178,Midfielder - Central Midfield,right,2018-08-31,£1.80m
42310,darko-brasanac,26.0,178,Midfielder - Central Midfield,right,2018-06-30,£1.80m
42311,darko-brasanac,25.0,178,Midfielder - Central Midfield,right,2017-08-30,£3.60m
42312,darko-brasanac,24.0,178,Midfielder - Central Midfield,right,2016-08-24,£2.25m
42313,darko-brasanac,20.0,178,Midfielder - Central Midfield,right,2012-06-30,£540Th.
42314,darko-brasanac,19.0,178,Midfielder - Central Midfield,right,2011-08-01,£405Th.
42315,darko-brasanac,18.0,178,Midfielder - Central Midfield,right,2010-01-01,-
42316,david-garcia,24.0,185,Defender - Centre-Back,right,2018-06-30,£900Th.
42317,david-garcia,24.0,185,Defender - Centre-Back,right,2018-01-17,£900Th.
42318,david-garcia,21.0,185,Defender - Centre-Back,right,2015-01-01,-
42319,david-garcia,19.0,185,Defender - Centre-Back,right,2013-07-01,-
42320,enric-gallego,34.0,190,Forward - Centre-Forward,left,2020-07-01,£1.08m
42321,enric-gallego,34.0,190,Forward - Centre-Forward,left,2020-06-30,£1.08m
42322,enric-gallego,34.0,190,Forward - Centre-Forward,left,2020-01-28,£1.35m
42323,enric-gallego,33.0,190,Forward - Centre-Forward,left,2019-07-08,£2.70m
42324,enric-gallego,33.0,190,Forward - Centre-Forward,left,2019-01-16,£360Th.
42325,enric-gallego,32.0,190,Forward - Centre-Forward,left,2018-01-02,£315Th.
42326,enric-gallego,29.0,190,Forward - Centre-Forward,left,2015-01-21,-
42327,enric-gallego,28.0,190,Forward - Centre-Forward,left,2014-07-11,-
42328,enric-gallego,27.0,190,Forward - Centre-Forward,left,2013-07-08,-
42329,enric-gallego,24.0,190,Forward - Centre-Forward,left,2010-07-01,-
42330,enric-gallego,23.0,190,Forward - Centre-Forward,left,2009-07-01,-
42331,enric-gallego,23.0,190,Forward - Centre-Forward,left,2009-01-01,-
42332,chimy-avila,25.0,172,Forward - Centre-Forward,left,2019-07-01,£4.50m
42333,chimy-avila,25.0,172,Forward - Centre-Forward,left,2019-06-30,£4.50m
42334,chimy-avila,23.0,172,Forward - Centre-Forward,left,2017-08-01,£360Th.
42335,chimy-avila,21.0,172,Forward - Centre-Forward,left,2015-02-03,-
42336,chimy-avila,17.0,172,Forward - Centre-Forward,left,2011-07-01,-
42337,facundo-roncaglia,32.0,179,Defender - Centre-Back,right,2019-08-08,£2.25m
42338,facundo-roncaglia,32.0,179,Defender - Centre-Back,right,2019-06-30,£2.25m
42339,facundo-roncaglia,32.0,179,Defender - Centre-Back,right,2019-01-31,£2.25m
42340,facundo-roncaglia,29.0,179,Defender - Centre-Back,right,2016-07-12,£4.05m
42341,facundo-roncaglia,28.0,179,Defender - Centre-Back,right,2015-06-30,£3.60m
42342,facundo-roncaglia,27.0,179,Defender - Centre-Back,right,2014-09-01,£3.60m
42343,facundo-roncaglia,25.0,179,Defender - Centre-Back,right,2012-07-11,£1.35m
42344,facundo-roncaglia,24.0,179,Defender - Centre-Back,right,2011-06-30,£1.44m
42345,facundo-roncaglia,23.0,179,Defender - Centre-Back,right,2010-07-01,£2.16m
42346,facundo-roncaglia,23.0,179,Defender - Centre-Back,right,2010-06-30,£2.16m
42347,facundo-roncaglia,22.0,179,Defender - Centre-Back,right,2009-07-01,£900Th.
42348,facundo-roncaglia,21.0,179,Defender - Centre-Back,right,2008-02-01,£360Th.
42349,facundo-roncaglia,20.0,179,Defender - Centre-Back,right,2007-07-01,-
42350,fran-merida,30.0,174,Midfielder - Central Midfield,left,2020-08-19,£1.08m
42351,fran-merida,26.0,174,Midfielder - Central Midfield,left,2016-07-21,£900Th.
42352,fran-merida,25.0,174,Midfielder - Central Midfield,left,2015-01-30,£270Th.
42353,fran-merida,24.0,174,Midfielder - Central Midfield,left,2014-01-01,£270Th.
42354,fran-merida,23.0,174,Midfielder - Central Midfield,left,2013-02-11,£900Th.
42355,fran-merida,22.0,174,Midfielder - Central Midfield,left,2012-08-02,£1.35m
42356,fran-merida,22.0,174,Midfielder - Central Midfield,left,2011-12-01,£2.70m
42357,fran-merida,21.0,174,Midfielder - Central Midfield,left,2011-08-01,£2.70m
42358,fran-merida,20.0,174,Midfielder - Central Midfield,left,2010-07-01,£1.80m
42359,fran-merida,18.0,174,Midfielder - Central Midfield,left,2008-06-30,£2.34m
42360,fran-merida,18.0,174,Midfielder - Central Midfield,left,2008-01-01,£2.88m
42361,fran-merida,17.0,174,Midfielder - Central Midfield,left,2007-07-01,£1.35m
42362,fran-merida,15.0,174,Midfielder - Central Midfield,left,2005-07-01,-
42363,inigo-perez,30.0,178,Midfielder - Central Midfield,left,2018-07-02,£720Th.
42364,inigo-perez,26.0,178,Midfielder - Central Midfield,left,2014-07-18,£900Th.
42365,inigo-perez,26.0,178,Midfielder - Central Midfield,left,2014-01-31,£1.35m
42366,inigo-perez,25.0,178,Midfielder - Central Midfield,left,2013-08-20,£1.35m
42367,inigo-perez,23.0,178,Midfielder - Central Midfield,left,2011-06-30,£450Th.
42368,inigo-perez,23.0,178,Midfielder - Central Midfield,left,2011-03-08,£450Th.
42369,inigo-perez,22.0,178,Midfielder - Central Midfield,left,2010-07-01,-
42370,inigo-perez,19.0,178,Midfielder - Central Midfield,left,2007-07-01,-
42371,inigo-perez,18.0,178,Midfielder - Central Midfield,left,2006-07-01,-
42372,jon-moncayola,21.0,182,Midfielder - Central Midfield,right,2019-07-01,£45Th.
42373,jon-moncayola,19.0,182,Midfielder - Central Midfield,right,2017-11-01,-
42374,jon-moncayola,19.0,182,Midfielder - Central Midfield,right,2017-07-01,-
42375,jose-manuel-arnaiz,25.0,175,Forward - Left Winger,right,2020-07-20,£1.80m
42376,jose-manuel-arnaiz,25.0,175,Forward - Left Winger,right,2020-01-30,£2.25m
42377,jose-manuel-arnaiz,23.0,175,Forward - Left Winger,right,2018-08-13,£4.50m
42378,jose-manuel-arnaiz,22.0,175,Forward - Left Winger,right,2017-08-25,£900Th.
42379,jose-manuel-arnaiz,21.0,175,Forward - Left Winger,right,2016-07-01,-
42380,jose-manuel-arnaiz,19.0,175,Forward - Left Winger,right,2014-07-01,-
42381,juan-perez,29.0,178,Forward - Centre-Forward,right,2020-01-01,£855Th.
42382,juan-perez,29.0,178,Forward - Centre-Forward,right,2019-12-31,£855Th.
42383,juan-perez,28.0,178,Forward - Centre-Forward,right,2019-01-11,£720Th.
42384,juan-perez,27.0,178,Forward - Centre-Forward,right,2018-07-01,£450Th.
42385,juan-perez,26.0,178,Forward - Centre-Forward,right,2017-01-01,£450Th.
42386,juan-perez,26.0,178,Forward - Centre-Forward,right,2016-12-31,£450Th.
42387,juan-perez,25.0,178,Forward - Centre-Forward,right,2016-07-01,-
42388,juan-perez,25.0,178,Forward - Centre-Forward,right,2016-01-20,-
42389,juan-perez,25.0,178,Forward - Centre-Forward,right,2015-12-31,-
42390,juan-perez,24.0,178,Forward - Centre-Forward,right,2015-07-22,-
42391,juan-perez,24.0,178,Forward - Centre-Forward,right,2015-01-01,-
42392,juan-perez,20.0,178,Forward - Centre-Forward,right,2011-01-01,-
42393,juan-villar,32.0,182,Forward - Right Winger,right,2020-09-12,£585Th.
42394,juan-villar,32.0,182,Forward - Right Winger,right,2020-07-21,£585Th.
42395,juan-villar,32.0,182,Forward - Right Winger,right,2020-02-20,£720Th.
42396,juan-villar,30.0,182,Forward - Right Winger,right,2018-07-27,£450Th.
42397,juan-villar,29.0,182,Forward - Right Winger,right,2017-07-01,£720Th.
42398,juan-villar,27.0,182,Forward - Right Winger,right,2015-07-02,£360Th.
42399,juan-villar,24.0,182,Forward - Right Winger,right,2012-07-23,£540Th.
42400,juan-villar,22.0,182,Forward - Right Winger,right,2010-08-01,-
42401,juan-villar,22.0,182,Forward - Right Winger,right,2010-06-30,-
42402,juan-villar,21.0,182,Forward - Right Winger,right,2009-08-01,-
42403,juan-villar,19.0,182,Forward - Right Winger,right,2007-07-01,-
42404,kike-barja,21.0,179,Forward - Right Winger,right,2018-01-01,£360Th.
42405,kike-barja,18.0,179,Forward - Right Winger,right,2015-07-01,£90Th.
42406,marc-cardona,26.0,183,Forward - Centre-Forward,right,2021-06-30,£1.08m
42407,marc-cardona,25.0,183,Forward - Centre-Forward,right,2020-10-05,£1.08m
42408,marc-cardona,24.0,183,Forward - Centre-Forward,right,2019-07-01,£1.35m
42409,marc-cardona,24.0,183,Forward - Centre-Forward,right,2019-06-30,£1.35m
42410,marc-cardona,23.0,183,Forward - Centre-Forward,right,2018-07-19,£900Th.
42411,marc-cardona,23.0,183,Forward - Centre-Forward,right,2018-07-01,£900Th.
42412,marc-cardona,21.0,183,Forward - Centre-Forward,right,2016-07-01,-
42413,marc-cardona,19.0,183,Forward - Centre-Forward,right,2014-07-01,-
42414,nacho-vidal,23.0,180,Defender - Right-Back,right,2018-07-13,£900Th.
42415,nacho-vidal,22.0,180,Defender - Right-Back,right,2017-07-01,£270Th.
42416,nacho-vidal,19.0,180,Defender - Right-Back,right,2014-07-01,-
42417,nacho-vidal,17.0,180,Defender - Right-Back,right,2012-07-01,-
42418,nacho-vidal,15.0,180,Defender - Right-Back,right,2010-07-01,-
42419,oier-olazabal,31.0,189,Goalkeeper,left,2020-01-31,£1.80m
42420,oier-olazabal,28.0,189,Goalkeeper,left,2017-07-01,£720Th.
42421,oier-olazabal,28.0,189,Goalkeeper,left,2017-06-30,£720Th.
42422,oier-olazabal,28.0,189,Goalkeeper,left,2017-01-29,£720Th.
42423,oier-olazabal,27.0,189,Goalkeeper,left,2016-06-30,£900Th.
42424,oier-olazabal,26.0,189,Goalkeeper,left,2015-08-25,£900Th.
42425,oier-olazabal,25.0,189,Goalkeeper,left,2014-07-11,£720Th.
42426,oier-olazabal,24.0,189,Goalkeeper,left,2013-07-01,£1.35m
42427,oier-olazabal,19.0,189,Goalkeeper,left,2008-07-01,£540Th.
42428,oier-olazabal,18.0,189,Goalkeeper,left,2007-08-01,£45Th.
42429,oier-olazabal,18.0,189,Goalkeeper,left,2007-07-01,£45Th.
42430,oier-olazabal,17.0,189,Goalkeeper,left,2006-07-01,£45Th.
42431,oier-olazabal,15.0,189,Goalkeeper,left,2004-07-01,-
42432,pervis-estupinan,22.0,175,Defender - Left-Back,left,2020-09-16,£13.50m
42433,pervis-estupinan,22.0,175,Defender - Left-Back,left,2020-07-31,£13.50m
42434,pervis-estupinan,21.0,175,Defender - Left-Back,left,2019-07-03,£1.80m
42435,pervis-estupinan,21.0,175,Defender - Left-Back,left,2019-06-30,£1.80m
42436,pervis-estupinan,20.0,175,Defender - Left-Back,left,2018-08-10,£720Th.
42437,pervis-estupinan,20.0,175,Defender - Left-Back,left,2018-06-30,£720Th.
42438,pervis-estupinan,19.0,175,Defender - Left-Back,left,2017-07-17,£360Th.
42439,pervis-estupinan,19.0,175,Defender - Left-Back,left,2017-07-01,£360Th.
42440,pervis-estupinan,19.0,175,Defender - Left-Back,left,2017-06-30,£360Th.
42441,pervis-estupinan,18.0,175,Defender - Left-Back,left,2016-07-28,£540Th.
42442,pervis-estupinan,18.0,175,Defender - Left-Back,left,2016-07-01,£540Th.
42443,pervis-estupinan,17.0,175,Defender - Left-Back,left,2015-01-01,£45Th.
42444,pervis-estupinan,16.0,175,Defender - Left-Back,left,2014-01-01,-
42445,raul-navas,32.0,187,Defender - Centre-Back,right,2020-07-01,£1.08m
42446,raul-navas,32.0,187,Defender - Centre-Back,right,2020-06-30,£1.08m
42447,raul-navas,31.0,187,Defender - Centre-Back,right,2019-08-14,£2.70m
42448,raul-navas,27.0,187,Defender - Centre-Back,right,2015-06-30,£1.80m
42449,raul-navas,26.0,187,Defender - Centre-Back,right,2014-07-02,£450Th.
42450,raul-navas,26.0,187,Defender - Centre-Back,right,2014-07-01,£450Th.
42451,raul-navas,24.0,187,Defender - Centre-Back,right,2012-08-01,-
42452,raul-navas,23.0,187,Defender - Centre-Back,right,2011-08-01,-
42453,raul-navas,23.0,187,Defender - Centre-Back,right,2011-07-01,-
42454,raul-navas,21.0,187,Defender - Centre-Back,right,2009-07-01,-
42455,raul-navas,19.0,187,Defender - Centre-Back,right,2007-07-01,-
42456,rober-ibanez,28.0,181,Forward - Right Winger,right,2021-06-30,£720Th.
42457,rober-ibanez,27.0,181,Forward - Right Winger,right,2020-08-24,£720Th.
42458,rober-ibanez,26.0,181,Forward - Right Winger,right,2019-08-12,£900Th.
42459,rober-ibanez,26.0,181,Forward - Right Winger,right,2019-06-30,£900Th.
42460,rober-ibanez,26.0,181,Forward - Right Winger,right,2019-01-29,£900Th.
42461,rober-ibanez,25.0,181,Forward - Right Winger,right,2018-06-30,£1.08m
42462,rober-ibanez,25.0,181,Forward - Right Winger,right,2018-01-03,£1.35m
