Cheickné Yaffa,DM,18
Chrislain Matsima,D C* DM,17
Clément Bamelis,GK,17
Danijel Subasic,GK,34
Diego Benaglio,GK,35
Edgaras Utkus,AM C,19
Eliot Matazo,DM* M RC,17
Enzo Baglieri,ST,16
Enzo Couto,D C,15
Enzo Millot,AM RLC,16
Eric Ayiah,ST,19
Félix Lemaréchal,AM C,15
Florian Antognelli,DM,19
Florian Baranik,DM,17
Florian Jeannot,D C,16
Fodé Ballo-Touré,D/WB L,22
Fouad El Maach,D C* DM,18
Gabriel Pereira,GK,16
Gelson Martins,AM RL,24
Giuseppe Iglio,DM,18
Gobé Gouano,AM L* ST,18
Guillermo Maripán,D C,25
Harisson Marcelin,D C,19
Islam Slimani,ST,31
Jemerson,D C,26
Jérémi Abonnel,GK,19
João Ferreira Oliveira,D R,16
Jonathan Bakali,AM RL,17
Jordan Konango Mbon,D R,17
Jordan Semedo Varela,D L,16
Jordy Gaspar,D RL,22
Jorge,D/WB/M L,23
Jules Garreau,D L,17
Kamil Glik,D C,31
Keita Baldé,AM RL* ST,24
Kévin Appin,DM,21
Kirill Klimov,ST,18
Loïc Mayoute,DM,16
Louis Torres,AM L,18
Lucas Makan,AM LC,15
Maghnes Akliouche,AM C,17
Mathieu Veyrier,GK,17
Mathys Tourraine,D R,18
Maxence Toutain,AM RC,19
Médy Kingombe,ST,16
Mohamed Bamba,DM,16
Moussa Sylla,AM RL* ST,19
Nabil Alioui,AM L* ST,20
Nathanaël Abiba Sefu,D L* DM,16
Nazim Babaï,AM RL* ST,16
Nicolò Cudrig,ST,16
Nordine Ibouroi,AM R* ST,20
Olivier Picabea,AM RLC,16
Owen Maës,AM RL,20
Pierre-Daniel Nguinda,D R,23
Pietro Pellegri,ST,18
Riccardo Roma,GK,17
Romain Faivre,AM RLC,20
Ruben Aguilar,D/WB R,26
Safwan Mbae,D RC,22
Salam Jiddou,AM LC* F C,19
Seydou Sy,GK,23
Stevan Jovetic,AM/F C,29
Théo Louis,GK,19
Tiago Ribeiro,DM* AM C,17
Tiémoué Bakayoko,DM,24
Timothé Trojani,AM/F C,18
Valentin Decarpentrie,AM RLC,17
Willem Geubbels,AM RL* ST,17
Wissam Ben Yedder,ST,28
Yann Lienard,GK,16
Yannis N'Gakoutou,D/WB R,20
Yllan Okou,D LC,16
Yoann Etienne,D L,22
Youssouf Fofana,DM,20
Adel Anane,AM LC,17
Adil Ben Achour,ST,17
Ambroise Oyongo,D/WB/M L,28
Amir Adouyev,AM LC,20
Andy Delort,ST,27
Arnaud Souquet,D/WB R* M RC,27
Axel Réveille,GK,17
Benoît Commere,M C,19
Bilal Boutobba,AM RL,20
Brandon Chavalle,D C* DM,17
Chris Kasongo,ST,17
Claude-Michel Eboumbou Dipoko,M C,19
Clément Vidal,D R,19
Damien Le Tallec,D C* DM,29
Daniel Congré,D C,34
Darik Ghilas,AM R,17
Dimitry Bertaud,GK,21
Djemoui Malek,GK,16
Dylan Dalmasso,ST,18
Dylan Scordato,D C,18
Elye Wahi,ST,16
Enzo Tchato,D LC,16
Florent Mollet,AM RC,27
Frédéric Miyenga,D C,20
Gaëtan Laborde,ST,25
Gerónimo Rulli,GK,27
Habib Ouhafsa,D RC,16
Hilton,D C,41
Hugo Morales,D C,17
Jean Vercruysse,AM/F C,18
Jordan Ferri,DM,27
Joris Chotard,DM,17
Junior Sambia,D L* DM,22
Kamil Manseri,AM RL,18
Karim Attoumani,D C,18
Karim Idha,D C* DM,16
Keagan Dolly,AM RLC,26
Kylian Kaïboue,DM,20
Lenny Cidolit,D RC,18
Malik Peisson,DM,16
Marius Ros,AM L,17
Marwan Zilofo,M C,17
Mathieu Didier,M C,18
Matis Carvalho,GK,20
Maxime Estève,D C,17
Mihailo Ristic,D/WB L* AM LC,23
Nicolas Cozza,D LC,20
Oucasse Mendy,AM R,18
Pedro Mendes,D C,28
Redouan Belkaious,AM RL,17
Redouane Hal Hal,D C,16
Ryan Boudersa,M C,18
Sacha Delaye,M C,17
Samy Benchama,M C,19
Selman Nassar-Choutier,M L,18
Souleymane Camara,AM R* ST,36
Téji Savanier,AM RC,27
Thibault Tamas,D LC,18
Thibaut Vargas,D R,19
Thierry Weber,GK,19
Thomas Courcambeck,M C,16
Thomas Ghalem,D C,15
Thomas Robert,AM LC,18
Vincenzo Cozzella,GK,17
Yun Il-Lok,AM LC,27
Zakary Lamgahez,D C* DM,16
