Rúben Fonseca,ST,19
Telmo Arcanjo,M LC,18
Tiago Almeida,D/WB R* AM RL,17
Tiago Nunes,M C,17
Tomislav Strkalj,AM RL* ST,22
Yohan Tavares,D C,31
Abou Ouattara,AM RL* ST,19
Afonso Freitas,D/WB L,19
Afonso Soares,DM,16
Alexandre Sala,AM RLC,21
André Almeida,AM C,19
André André,M C,29
Apolo Silva,DM,20
Berke Önde,ST,19
Blati Touré,DM* M RC,24
Bruno Duarte,AM R* ST,23
Bruno Pereira,GK,18
Bruno Rafael,D C,19
Daniel Martins,D/WB L,18
Davidson,AM RL,28
Denis-Will Poha,DM,22
Diogo Cardoso,ST,17
Diogo Paulo,DM,17
Douglas,GK,36
Easah Suliman,D RC,21
Elias Abouchabaka,AM RLC,19
Emir Tonbul,DM,18
Falaye Sacko,D/WB R,24
Fernando Marques,D/WB L,19
Florent Hanin,D/WB L,29
Frederico Venâncio,D C,26
Gabi,DM,19
Generoso Correia,AM RL,20
Gonçalo Gomes,ST,18
Guilherme Guedes,M C,17
Gustavo Furtado,AM RL,18
Habib Sylla,D/WB R,20
Hélder Sá,D L,16
Henrique Martins,M C,17
Hugo Nunes,AM RL* ST,18
Jason Bahamboula,AM R,18
Jhonatan,GK,28
João Carlos Teixeira,AM LC,26
João Mendes,D L,19
João Pedro,AM L* ST,22
João Santos,ST,20
João Silva,D/WB/AM R,18
José Amorim,D R,20
Joseph Amoah,DM,25
Léo Bonatini,ST,25
Lucas Evangelista,DM* AM C,24
Lucas Soares,D/WB R,21
Marcus Edwards,AM RLC,20
Mascarenhas,D/WB L,20
Miguel Pereira,M C,18
Miguel Silva,GK,24
Mikel Agu,DM,26
Nuca,D C,20
Nuno Sualehe,DM,19
Ola John,AM RL,27
Pedro Henrique,D C,26
Pedro Rosas,D C,18
Pedro Silva,AM C,17
Pêpê,DM,22
Rafael Gomes,GK,19
Rochinha,AM RLC,24
Rúben Marques,ST,16
Rúben Moura,D/WB/AM L,19
Suan Besic,GK,21
Théo Fonseca,ST,19
Tiago Leite,AM RL,18
Valeriy Bondarenko,D C,25
Víctor García,D/WB/M R,25
Victor Guedes,M C,18
Wakaso,DM,27
Alex Freitas,AM RL,27
Amânsio Canhembe,AM/F C,21
André Nunes,D C* DM,18
André Pedrosa,DM,22
André Sousa,D/WB L,21
António Rainieri,M C,21
Artur Jorge,D C,24
Baba Fernandes,D C,19
Brian Mansilla,AM L* ST,22
Brian Miguel,AM RC* F C,20
Bruno Almeida,D C,18
